Zeit;Kanal A
(ms);(V)

0,05182675;1,03054261
0,05193075;1,03054261
0,05203475;1,03054261
0,05213875;1,03054261
0,05224275;1,03054261
0,05234675;1,03054261
0,05245075;1,03054261
0,05255475;1,03054261
0,05265875;1,03054261
0,05276275;1,03054261
0,05286675;1,03054261
0,05297075;1,03054261
0,05307475;1,03054261
0,05317875;1,03054261
0,05328275;1,03054261
0,05338675;1,03054261
0,05349075;1,03054261
0,05359475;1,03054261
0,05369875;1,03054261
0,05380275;1,03054261
0,05390675;1,03054261
0,05401075;1,03054261
0,05411475;1,03054261
0,05421875;1,03054261
0,05432275;1,03054261
0,05442675;1,03054261
0,05453075;1,03054261
0,05463475;1,03054261
0,05473875;0,98379058
0,05484275;1,03054261
0,05494675;1,03054261
0,05505075;1,03054261
0,05515475;1,03054261
0,05525875;1,03054261
0,05536275;0,98379058
0,05546675;1,03054261
0,05557075;1,03054261
0,05567475;1,03054261
0,05577875;1,03054261
0,05588275;0,98379058
0,05598675;0,98379058
0,05609075;1,03054261
0,05619475;1,03054261
0,05629875;1,03054261
0,05640275;1,03054261
0,05650675;1,03054261
0,05661075;0,98379058
0,05671475;1,03054261
0,05681875;1,03054261
0,05692275;1,03054261
0,05702675;1,03054261
0,05713075;0,98379058
0,05723475;1,03054261
0,05733875;1,03054261
0,05744275;1,03054261
0,05754675;1,03054261
0,05765075;0,98379058
0,05775475;1,03054261
0,05785875;1,03054261
0,05796275;1,03054261
0,05806675;1,03054261
0,05817075;0,98379058
0,05827475;1,03054261
0,05837875;1,03054261
0,05848275;0,98379058
0,05858675;1,03054261
0,05869075;1,03054261
0,05879475;0,98379058
0,05889875;1,03054261
0,05900275;1,03054261
0,05910675;0,98379058
0,05921075;1,03054261
0,05931475;1,03054261
0,05941875;1,03054261
0,05952275;1,03054261
0,05962675;1,03054261
0,05973075;1,03054261
0,05983475;1,03054261
0,05993875;1,03054261
0,06004275;1,03054261
0,06014675;1,03054261
0,06025075;0,98379058
0,06035475;1,03054261
0,06045875;1,03054261
0,06056275;1,03054261
0,06066675;1,03054261
0,06077075;0,98379058
0,06087475;1,03054261
